http://115.124.125.42/Tolls/api/2119/uv,"2016-03-29 15:38:09","{""user_id"":""196"",""registration_no"":""AP10YG1233"",""owner_name"":""LAVAN"",""vechical_nickname"":""MY CAR"",""vechical_type_id"":""2"",""timezone"":""Asia\/Calcutta"",""vechical_make"":""MAR"",""use_type"":""2"",""vechical_RC_pic"":""RC_AP10YG1233.jpg""}","{""Code"":200,""Info"":[{}],""Message"":""file uploaded successfully""}",add
http://115.124.125.42/Tolls/api/2119/uv,"2016-03-29 15:51:04","{""user_id"":""196"",""registration_no"":""TXOYXYOTX"",""owner_name"":""HFXFGGIX"",""vechical_nickname"":""MY AUDI"",""vechical_type_id"":""2"",""timezone"":""Asia\/Calcutta"",""vechical_make"":""MAR"",""use_type"":""2""}","{""Code"":200,""Info"":[{},{}],""Message"":""file uploaded successfully""}",add
http://115.124.125.42/Tolls/api/2119/uv/u/196VID_TXOYXYOTX,"2016-03-29 15:51:25","{""vechical_id"":""196VID_TXOYXYOTX"",""user_id"":""196"",""vechical_nickname"":""MY AUDI"",""registration_no"":""TXOYXYOTX"",""vechical_type_id"":""2"",""vechical_make"":""MAR"",""use_type"":""1""}","{""Code"":200,""Info"":[{},{}],""Error"":""You have not uploaded a file""}",delete
http://115.124.125.42/Tolls/api/2119/uv/u/196VID_AP10YG1233,"2016-03-29 17:43:44","{""vechical_id"":""196VID_AP10YG1233"",""user_id"":""196"",""vechical_nickname"":""MY CAR"",""registration_no"":""AP10YG1233"",""vechical_type_id"":""2"",""vechical_make"":""MAR"",""use_type"":""1""}","{""Code"":200,""Info"":[{},{}],""Error"":""You have not uploaded a file""}",delete
http://115.124.125.42/Tolls/api/2119/uv/u/196VID_TXOYXYOTX,"2016-03-29 18:09:59","{""vechical_id"":""196VID_TXOYXYOTX"",""user_id"":""196"",""vechical_nickname"":""MY AUDI"",""registration_no"":""TXOYXYOTX"",""vechical_type_id"":""2"",""vechical_make"":""MAR"",""use_type"":""1""}","{""Code"":200,""Info"":[{},{}],""Error"":""You have not uploaded a file""}",delete
http://115.124.125.42/Tolls/api/2119/uv,"2016-03-29 18:10:21","{""user_id"":""196"",""registration_no"":""JDJDDHEURJ"",""owner_name"":""SFNFJDHF"",""vechical_nickname"":""FJJDDHDJHD"",""vechical_type_id"":""2"",""timezone"":""Asia\/Calcutta"",""vechical_make"":""MAR"",""use_type"":""2""}","{""Code"":200,""Info"":[{},{},{}],""Message"":""file uploaded successfully""}",add
http://115.124.125.42/Tolls/api/2119/uv,"2016-03-29 18:10:44","{""user_id"":""196"",""registration_no"":""LAVAN"",""owner_name"":""LAVAN"",""vechical_nickname"":""MY AJGSV SUSGHEHDGGWH SHSHHEHHEHEHHEYHDHDH"",""vechical_type_id"":""2"",""timezone"":""Asia\/Calcutta"",""vechical_make"":""MAR"",""use_type"":""2""}","{""Code"":200,""Info"":[{},{},{},{}],""Message"":""file uploaded successfully""}",add
http://115.124.125.42/Tolls/api/2119/uv/u/196VID_LAVAN,"2016-03-29 18:10:52","{""vechical_id"":""196VID_LAVAN"",""user_id"":""196"",""vechical_nickname"":""MY AJGSV SUSGHEHDGGWH SHSHHEHHEHEHHEYHDHDH"",""registration_no"":""LAVAN"",""vechical_type_id"":""2"",""vechical_make"":""MAR"",""use_type"":""1""}","{""Code"":200,""Info"":[{},{},{},{}],""Error"":""You have not uploaded a file""}",delete
http://115.124.125.42/Tolls/api/2119/uv/u/196VID_TXOYXYOTX,"2016-03-29 18:13:24","{""vechical_id"":""196VID_TXOYXYOTX"",""user_id"":""196"",""vechical_nickname"":""MY AUDI"",""registration_no"":""TXOYXYOTX"",""vechical_type_id"":""2"",""vechical_make"":""MAR"",""use_type"":""1""}","{""Code"":200,""Info"":[{},{},{},{}],""Error"":""You have not uploaded a file""}",delete
http://115.124.125.42/Tolls/api/2119/uv/uvde,"2016-03-29 18:14:17","{""user_id"":""196"",""vechical_id"":""196VID_LAVAN""}","{""Code"":200,""Info"":[{},{},{}]}",delete
